city,state,lat,lng
vinton,VA,37.2757,-79.8775
vintondale,PA,40.4939,-78.9427
viola,AR,36.3924,-91.9932
viola,DE,39.0419,-75.5726
viola,ID,46.8583,-116.9732
viola,IL,41.2024,-90.5936
viola,KS,37.5696,-97.6306
viola,TN,35.5384,-85.8591
viola,WI,43.5048,-90.6554
violet,LA,29.9043,-89.896
violet hill,AR,36.163,-91.8471
viper,KY,37.1585,-83.1405
virden,IL,39.5064,-89.7783
virgie,KY,37.3197,-82.6114
virgil,KS,37.8976,-96.0329
virgil,SD,44.2908,-98.4243
virgilina,VA,36.6062,-78.7605
virgin,UT,37.2022,-113.1854
virginia,IL,39.9512,-90.2123
virginia,MN,47.5302,-92.53255
virginia,NE,40.2309,-96.5121
virginia beach,VA,36.81054,-76.05356
virginia city,MT,45.2938,-111.9461
virginia city,NV,39.2965,-119.6587
virginia state university,VA,37.2327,-77.385
virginville,PA,40.524,-75.873
viroqua,WI,43.5442,-90.8939
visalia,CA,36.33103,-119.29605
vista,CA,33.19383,-117.23883
vivian,LA,32.8423,-93.9504
vivian,SD,43.9535,-100.286
voca,TX,30.9959,-99.1682
volant,PA,41.0938,-80.2441
volborg,MT,45.8428,-105.6811
volcano,CA,38.4765,-120.6017
volcano,HI,19.4801,-155.1974
volga,IA,42.7904,-91.5429
volga,SD,44.3224,-96.9251
volga,WV,39.0784,-80.1354
volin,SD,42.9572,-97.1803
voltaire,ND,47.986,-100.7988
voluntown,CT,41.5831,-71.855
von ormy,TX,29.275,-98.6677
vona,CO,39.3236,-102.7393
vonore,TN,35.5354,-84.1778
voorhees,NJ,39.8504,-74.9646
voorheesville,NY,42.6431,-73.9448
voss,TX,31.5892,-99.6326
vossburg,MS,31.9506,-88.9707
votaw,TX,30.4334,-94.6804
vowinckel,PA,41.3957,-79.2266
vredenburgh,AL,31.8085,-87.3164
vulcan,MI,45.7623,-87.8168
vulcan,MO,37.306,-90.7106
waban,MA,42.3271,-71.2315
wabash,AR,34.3466,-90.8869
wabash,IN,40.7909,-85.8321
wabasha,MN,44.3703,-92.0361
wabasso,FL,27.7484,-80.4362
wabasso,MN,44.4059,-95.2632
wabbaseka,AR,34.3936,-91.7549
wabeno,WI,45.4332,-88.6625
waccabuc,NY,41.3032,-73.6032
wachapreague,VA,37.6044,-75.6925
wacissa,FL,30.3585,-83.9871
waco,GA,33.684,-85.2197
waco,KY,37.7426,-84.1441
waco,NC,35.3615,-81.4287
waco,NE,40.9198,-97.4534
waco,TX,31.55453,-97.16274
waconia,MN,44.851,-93.7784
waddell,AZ,33.5673,-112.4387
waddington,NY,44.8564,-75.2049
waddy,KY,38.1054,-85.1288
wade,NC,35.1606,-78.7249
wadena,IA,42.855,-91.6639
wadena,MN,46.4401,-95.1283
wadesboro,NC,34.9809,-80.0696
wadesville,IN,38.0828,-87.7543
wading river,NY,40.952,-72.8348
wadley,AL,33.1492,-85.5513
wadley,GA,32.8747,-82.4025
wadmalaw island,SC,32.6529,-80.1829
wadsworth,IL,42.446,-87.904
wadsworth,NV,39.6481,-119.2918
wadsworth,OH,41.032,-81.73365
wadsworth,TX,28.8259,-95.9046
waelder,TX,29.6868,-97.2958
wagarville,AL,31.4102,-88.0705
wagener,SC,33.6494,-81.3995
waggoner,IL,39.3688,-89.6545
wagner,SD,43.0819,-98.2819
wagon mound,NM,35.9814,-104.691
wagoner,OK,35.95925,-95.43395
wagontown,PA,39.9832,-75.7481
wagram,NC,34.9044,-79.3959
wahiawa,HI,21.5006,-158.0435
wahkiacus,WA,45.859,-121.1409
wahkon,MN,46.1121,-93.4972
wahoo,NE,41.2117,-96.6219
wahpeton,ND,46.2912,-96.6687
waialua,HI,21.5766,-158.1267
waianae,HI,21.4352,-158.1781
waikoloa,HI,19.9724,-155.818
wailuku,HI,20.8966,-156.5036
waimanalo,HI,21.3418,-157.7131
waimea,HI,21.9571,-159.6689
wainscott,NY,40.9396,-72.2425
wainwright,AK,70.6369,-160.0383
wainwright,OK,35.6126,-95.5644
waipahu,HI,21.3982,-158.0124
waite,ME,45.3492,-67.678
waite park,MN,45.55345,-94.22435
waiteville,WV,37.4645,-80.4634
waitsburg,WA,46.2691,-118.1447
waitsfield,VT,44.1889,-72.8283
waka,TX,36.2716,-101.0443
wakarusa,IN,41.5401,-86.0205
wakarusa,KS,38.9045,-95.7015
wake,VA,37.5681,-76.4323
wake forest,NC,35.9773,-78.495
wake island,HI,19.2836,166.6419
wakeeney,KS,39.025,-99.8796
wakefield,KS,39.2249,-97.0229
wakefield,LA,30.9175,-91.3581
wakefield,MA,42.5009,-71.0685
wakefield,MI,46.4752,-89.9424
wakefield,NE,42.2733,-96.8776
wakefield,OH,38.9703,-83.0199
wakefield,RI,41.4095,-71.58905
wakefield,VA,36.9757,-76.979
wakeman,OH,41.2637,-82.3782
wakita,OK,36.8753,-97.9427
wakonda,SD,42.996,-97.0694
wakpala,SD,45.7006,-100.5332
walbridge,OH,41.5861,-83.493
walburg,TX,30.7415,-97.5891
walcott,AR,36.0413,-90.6718
walcott,IA,41.6453,-90.7256
walcott,ND,46.5835,-97.0014
walcott,WY,41.7611,-106.845
walden,CO,40.71,-106.2767
walden,NY,41.5596,-74.1764
waldenburg,AR,35.5631,-90.9207
waldo,AR,33.36,-93.2949
waldo,FL,29.7871,-82.1608
waldo,KS,39.0877,-98.7785
waldo,OH,40.4605,-83.0706
waldo,WI,43.6571,-87.9722
waldoboro,ME,44.1046,-69.3745
waldorf,MD,38.59,-76.93265
waldorf,MN,43.9399,-93.7043
waldport,OR,44.4085,-124.0351
waldron,AR,34.9026,-94.0772
waldron,IN,39.4688,-85.6644
waldron,KS,37.0022,-98.1826
waldron,MI,41.7386,-84.4496
waldron,MO,39.2289,-94.8057
waldron,WA,48.6876,-123.0369
waldwick,NJ,41.013,-74.1243
wales,AK,65.6092,-168.0875
wales,MA,42.0627,-72.2046
wales,ND,48.9216,-98.5596
wales,UT,39.4884,-111.6341
wales,WI,43.0088,-88.3787
wales center,NY,42.7684,-78.53
waleska,GA,34.3217,-84.562
walford,IA,41.877,-91.8369
walhalla,MI,43.9536,-86.1148
walhalla,ND,48.8808,-97.7974
walhalla,SC,34.7648,-83.064
walhonding,OH,40.3407,-82.1559
walker,IA,42.2867,-91.7807
walker,KS,38.8672,-99.0759
walker,KY,36.8911,-83.6616
walker,LA,30.5247,-90.8557
walker,MN,47.0877,-94.5847
walker,MO,37.893,-94.2293
walker,SD,45.9103,-101.0904
walker,WV,39.1821,-81.3866
walker valley,NY,41.6337,-74.3779
walkersville,MD,39.4787,-77.3484
walkersville,WV,38.8507,-80.4802
walkerton,IN,41.4667,-86.4831
walkerton,VA,37.7554,-77.0185
walkertown,NC,36.18,-80.1629
walkerville,MI,43.7626,-86.083
wall,SD,43.9812,-102.2245
wall,TX,31.3741,-100.3076
wall lake,IA,42.2653,-95.0852
walla walla,WA,46.0614,-118.3315
wallace,CA,38.1983,-120.9793
wallace,ID,47.4908,-115.962
wallace,IN,39.9865,-87.1477
wallace,KS,38.8747,-101.5735
wallace,MI,45.3017,-87.5805
wallace,NC,34.7542,-77.9429
wallace,NE,40.8304,-101.1738
wallace,SC,34.7307,-79.8011
wallace,SD,45.0815,-97.4458
wallace,WV,39.4117,-80.4865
wallaceton,PA,40.9616,-78.2926
wallagrass,ME,47.1295,-68.5973
walland,TN,35.7533,-83.8243
wallback,WV,38.5432,-81.1114
wallburg,NC,36.0101,-80.1392
walled lake,MI,42.548,-83.47915
waller,TX,30.071,-95.9253
walling,TN,35.8695,-85.6185
wallingford,CT,41.39497,-72.88917
wallingford,IA,43.3189,-94.7964
wallingford,KY,38.3374,-83.5625
wallingford,PA,39.8871,-75.3721
wallingford,VT,43.4573,-72.9877
wallington,NJ,40.8536,-74.1079
wallins creek,KY,36.8165,-83.419
wallis,TX,29.6397,-96.0456
wallisville,TX,29.8591,-94.6759
wallkill,NY,41.616,-74.1439
walloon lake,MI,45.2661,-84.9337
wallops island,VA,37.9186,-75.4905
wallowa,OR,45.5717,-117.5357
wallpack center,NJ,41.1256,-74.9177
walls,MS,34.96115,-90.1367
wallsburg,UT,40.3657,-111.4649
wallula,WA,46.0846,-118.9061
walnut,CA,34.0193,-117.85995
walnut,IA,41.4623,-95.218
walnut,IL,41.5394,-89.6092
walnut,KS,37.5967,-95.0455
walnut,MS,34.9527,-88.9053
walnut bottom,PA,40.086,-77.409
walnut cove,NC,36.3189,-80.1484
walnut creek,CA,37.90455,-122.0557
walnut creek,OH,40.5415,-81.7218
walnut grove,AL,34.0657,-86.3064
walnut grove,CA,38.2396,-121.5443
walnut grove,MN,44.2294,-95.4965
walnut grove,MO,37.3943,-93.5044
walnut grove,MS,32.6134,-89.4105
walnut hill,IL,38.467,-89.0328
walnut ridge,AR,36.0244,-90.9288
walnut shade,MO,36.7704,-93.2148
walnut springs,TX,32.0593,-97.7514
walnutport,PA,40.7615,-75.5657
walpole,MA,42.1444,-71.2544
walpole,ME,43.9462,-69.5516
walpole,NH,43.0765,-72.4155
walsenburg,CO,37.6465,-104.7798
walsh,CO,37.3521,-102.2537
walsh,IL,38.0203,-89.8297
walshville,IL,39.0473,-89.635
walston,PA,40.9651,-78.9948
walstonburg,NC,35.5882,-77.6983
walterboro,SC,32.9052,-80.6668
walters,OK,34.3605,-98.314
waltersburg,PA,39.9763,-79.7689
walterville,OR,44.1288,-122.6376
walthall,MS,33.607,-89.2752
waltham,MA,42.37875,-71.23632
waltham,MN,43.807,-92.8734
walthill,NE,42.1485,-96.4803
walthourville,GA,31.7705,-81.6208
walton,IN,40.6772,-86.2805
walton,KS,38.1239,-97.2361
walton,KY,38.8875,-84.6328
walton,NE,40.7975,-96.5359
walton,NY,42.1756,-75.1532
walton,OR,44.0282,-123.5893
walton,WV,38.6023,-81.3958
waltonville,IL,38.2089,-89.039
walworth,NY,43.1402,-77.2858
walworth,WI,42.535,-88.6027
wamego,KS,39.21,-96.3153
wampsville,NY,43.0753,-75.7069
wampum,PA,40.8819,-80.3392
wamsutter,WY,41.6583,-108.1517
wana,WV,39.6735,-80.3183
wanakena,NY,44.1408,-74.9125
wanamingo,MN,44.3121,-92.8103
wanaque,NJ,41.0544,-74.279
wanatah,IN,41.3845,-86.8764
wanblee,SD,43.5589,-101.7219
wanchese,NC,35.8622,-75.6437
wanda,MN,44.3149,-95.213
waneta,KY,37.4748,-84.0427
wanette,OK,34.9983,-97.0419
wann,OK,36.9402,-95.7768
wannaska,MN,48.6452,-95.7072
wantagh,NY,40.685,-73.5103
wapakoneta,OH,40.569,-84.1774
wapanucka,OK,34.3866,-96.4532
wapato,WA,46.4507,-120.4265
wapella,IL,40.2323,-88.9673
wapello,IA,41.207,-91.1719
wapiti,WY,44.4686,-109.4377
wappapello,MO,36.9356,-90.2709
wappingers falls,NY,41.595,-73.8876
wapwallopen,PA,41.068,-76.0857
war,WV,37.3012,-81.6909
warba,MN,47.1361,-93.2764
warbranch,KY,36.984,-83.4667
ward,AL,32.3038,-88.1476
ward,AR,34.9532,-91.9004
ward,CO,40.0726,-105.508
ward,SC,33.8849,-81.7283
ward cove,AK,55.3954,-131.6754
warda,TX,30.0702,-96.902
wardell,MO,36.3478,-89.8181
warden,WA,46.977,-119.0539
wardensville,WV,39.0562,-78.6175
wardsboro,VT,43.0326,-72.8077
wardtown,VA,37.5349,-75.8769
wardville,OK,34.6695,-96.0258
ware,MA,42.2618,-72.2583
ware neck,VA,37.4004,-76.4529
ware shoals,SC,34.4025,-82.2678
wareham,MA,41.7541,-70.7116
waresboro,GA,31.248,-82.4737
waretown,NJ,39.7896,-74.1954
warfield,KY,37.875,-82.4386
warfield,VA,36.9011,-77.7673
warfordsburg,PA,39.7698,-78.1986
waring,TX,29.9523,-98.7944
warm springs,AR,36.4803,-91.0515
warm springs,GA,32.9063,-84.7167
warm springs,MT,46.1813,-112.7848
warm springs,OR,44.7468,-121.2909
warm springs,VA,38.1437,-79.8207
warminster,PA,40.26765,-75.09665
warne,NC,35.0024,-83.9045
warner,NH,43.3035,-71.8353
warner,OK,35.4945,-95.3064
warner,SD,45.3486,-98.4757
warner robins,GA,32.59638,-83.6352
warner springs,CA,33.3096,-116.6527
warners,NY,43.0932,-76.2904
warnerville,NY,42.6604,-74.5074
warnock,OH,40.0226,-80.9373
warren,AR,33.614,-92.0778
warren,ID,45.2641,-115.6765
warren,IL,42.489,-89.986
warren,IN,40.6886,-85.4183
warren,MA,42.204,-72.1994
warren,ME,44.1271,-69.2479
warren,MI,42.49257,-83.02413
warren,MN,48.2614,-96.7726
warren,NH,43.9447,-71.8901
warren,NJ,40.6318,-74.5105
warren,OH,41.25723,-80.80318
warren,OR,45.826,-122.8634
warren,PA,41.8438,-79.1542
warren,RI,41.7256,-71.2702
warren,TX,30.5978,-94.412
warren,VT,44.111,-72.8609
warren center,PA,41.9394,-76.1964
warrendale,PA,40.6534,-80.0795
warrens,WI,44.157,-90.4967
warrensburg,IL,39.9454,-89.0741
warrensburg,MO,38.7667,-93.7273
warrensburg,NY,43.5003,-73.792
warrensville,NC,36.4572,-81.5465
warrenton,GA,33.4091,-82.6357
warrenton,MO,38.805,-91.174
warrenton,NC,36.3539,-78.1594
warrenton,OR,46.145,-123.9254
warrenton,VA,38.72357,-77.79937
warrenville,IL,41.828,-88.1921
warrenville,SC,33.526,-81.7956
warrington,PA,40.2464,-75.1354
warrior,AL,33.8529,-86.8198
warriormine,WV,37.2929,-81.6971
warriors mark,PA,40.7414,-78.0775
warroad,MN,48.9111,-95.3538
warsaw,IL,40.3544,-91.4348
warsaw,IN,41.2558,-85.8566
warsaw,KY,38.7807,-84.8496
warsaw,MN,44.2485,-93.3949
warsaw,MO,38.2431,-93.3819
warsaw,NC,35.018,-78.031
warsaw,NY,42.741,-78.1429
warsaw,OH,40.3172,-82.056
warsaw,VA,37.9695,-76.7665
wartburg,TN,36.1016,-84.5652
warthen,GA,33.1255,-82.8039
wartrace,TN,35.5123,-86.3277
warwick,GA,31.831,-83.9188
warwick,MA,42.6671,-72.3397
warwick,MD,39.4283,-75.7996
warwick,ND,47.8913,-98.681
warwick,NY,41.2656,-74.3604
warwick,RI,41.71655,-71.41558
wasco,CA,35.648,-119.4487
wasco,IL,41.937,-88.4202
wasco,OR,45.5974,-120.7304
wascott,WI,46.1724,-91.7982
waseca,MN,44.0834,-93.5108
washburn,IL,40.9141,-89.283
washburn,ME,46.7883,-68.1338
washburn,MO,36.5807,-93.992
washburn,ND,47.3114,-101.0116
washburn,TN,36.3106,-83.5937
washburn,WI,46.6806,-90.9095
washington,AR,33.7546,-93.6735
washington,CA,39.3569,-120.8
washington,CT,41.6296,-73.2884
washington,DC,38.89647,-77.02143
washington,GA,33.7265,-82.7429
washington,IA,41.3015,-91.6987
washington,IL,40.7034,-89.4194
washington,IN,38.6536,-87.1707
washington,KS,39.8223,-97.0484
washington,KY,38.6123,-83.808
washington,LA,30.6839,-92.0252
washington,ME,44.2693,-69.3842
washington,MI,42.7472,-83.03315
washington,MO,38.5459,-91.0193
washington,MS,31.5788,-91.2993
washington,NC,35.5884,-77.1404
washington,NE,41.3975,-96.2081
washington,NH,43.1747,-72.0824
washington,NJ,40.7582,-74.9914
washington,OK,35.1324,-97.487
washington,PA,40.1717,-80.256
washington,TX,30.3182,-96.2249
washington,UT,37.1364,-113.505
washington,VA,38.7078,-78.1566
washington,VT,44.0782,-72.4263
washington,WV,39.2068,-81.6577
washington boro,PA,39.9881,-76.4402
washington court house,OH,39.537,-83.455
washington crossing,PA,40.2849,-74.8778
washington depot,CT,41.6559,-73.3274
washington grove,MD,39.1388,-77.1726
washington island,WI,45.3738,-86.8975
washington mills,NY,43.0538,-75.2716
washington navy yard,DC,38.89936,-77.02806
washingtonville,NY,41.4237,-74.1601
washingtonville,OH,40.8973,-80.7631
washingtonville,PA,41.0518,-76.6747
washoe valley,NV,39.2669,-119.8174
washougal,WA,45.5959,-122.3104
washta,IA,42.5781,-95.7295
washtucna,WA,46.8209,-118.2862
wasilla,AK,61.5635,-149.477
waskish,MN,48.177,-94.5037
waskom,TX,32.5184,-94.1355
wasola,MO,36.7573,-92.5093
wassaic,NY,41.7759,-73.5544
wasta,SD,44.225,-102.4311
wataga,IL,41.0224,-90.2723
watauga,SD,45.9276,-101.5129
watauga,TN,36.3702,-82.2683
watchung,NJ,40.6378,-74.4514
water mill,NY,40.9209,-72.3491
water valley,KY,36.5694,-88.8084
water valley,MS,34.1525,-89.638
water valley,TX,31.6453,-100.716
water view,VA,37.7105,-76.6227
waterboro,ME,43.5661,-70.7431
waterbury,CT,41.55745,-73.04522
waterbury,NE,42.4604,-96.7448
waterbury,VT,44.34145,-72.768
waterbury center,VT,44.3828,-72.708
waterfall,PA,40.1276,-78.0628
waterflow,NM,36.7637,-108.5186
waterford,CA,37.652,-120.7292
waterford,CT,41.3469,-72.1458
waterford,ME,44.1931,-70.7163
waterford,MI,42.65813,-83.38337
waterford,MS,34.5476,-89.6129
waterford,NY,42.81,-73.6995
waterford,OH,39.5159,-81.6559
waterford,PA,41.9603,-79.9996
waterford,VA,39.1882,-77.63
waterford,WI,42.7632,-88.1974
waterford works,NJ,39.7215,-74.8609
waterloo,AL,34.9357,-87.9624
waterloo,IA,42.4839,-92.33475
waterloo,IL,38.3223,-90.1478
waterloo,IN,41.4402,-85.0221
waterloo,NE,41.2702,-96.3063
waterloo,NY,42.9045,-76.8755
waterloo,OH,38.7182,-82.5174
waterloo,SC,34.3367,-82.088
waterloo,WI,43.1832,-88.9838
waterman,IL,41.7504,-88.7754
waterport,NY,43.3326,-78.243
waterproof,LA,31.8076,-91.3872
waters,MI,44.8702,-84.6598
watersmeet,MI,46.2542,-89.2108
watertown,CT,41.6057,-73.1221
watertown,MA,42.3706,-71.18097
watertown,MN,44.9595,-93.8482
watertown,NY,43.9415,-75.90445
watertown,OH,39.4659,-81.6332
watertown,SD,44.9043,-97.124
watertown,TN,36.0953,-86.1434
watertown,WI,43.2347,-88.71695
waterville,IA,43.2078,-91.2976
waterville,KS,39.6971,-96.7498
waterville,ME,44.55175,-69.6655
waterville,MN,44.2238,-93.5751
waterville,NY,42.9332,-75.3815
waterville,OH,41.5022,-83.7331
waterville,PA,41.3114,-77.3604
waterville,VT,44.7124,-72.7596
waterville,WA,47.6295,-119.9887
waterville valley,NH,43.9501,-71.4995
watervliet,MI,42.1938,-86.2604
watervliet,NY,42.7298,-73.7123
watford city,ND,47.8043,-103.2582
wathena,KS,39.7625,-94.9255
watkins,CO,39.7623,-104.5834
watkins,IA,41.904,-91.9965
watkins,MN,45.3087,-94.4297
watkins glen,NY,42.3771,-76.9022
watkinsville,GA,33.8542,-83.408
watonga,OK,35.8538,-98.4175
watrous,NM,35.7906,-104.9817
watseka,IL,40.7734,-87.7309
watson,AL,33.5446,-86.9292
watson,AR,33.8907,-91.2815
watson,IL,38.9906,-88.5584
watson,LA,30.5502,-90.9582
watson,MN,45.0412,-95.834
watson,MO,40.478,-95.6193
watson,OK,34.4193,-94.5562
watsontown,PA,41.102,-76.8532
watsonville,CA,36.9109,-121.7572
watton,MI,46.5413,-88.6049
watts,OK,36.1152,-94.6345
wattsburg,PA,42.0391,-79.8363
wattsville,AL,33.7068,-86.2567
wattsville,VA,37.9437,-75.5023
waubay,SD,45.3784,-97.295
waubun,MN,47.192,-95.8871
wauchula,FL,27.5517,-81.8074
waucoma,IA,43.0433,-92.0302
wauconda,IL,42.2636,-88.1333
wauconda,WA,48.8224,-118.9469
waukau,WI,43.9886,-88.7712
waukee,IA,41.593,-93.8592
waukegan,IL,42.37223,-87.8551
waukena,CA,36.1296,-119.5161
waukesha,WI,42.99385,-88.25447
waukomis,OK,36.2781,-97.8996
waukon,IA,43.264,-91.48
wauna,WA,47.379,-122.6426
waunakee,WI,43.1818,-89.4532
wauneta,NE,40.4409,-101.3812
waupaca,WI,44.3481,-89.1101
waupun,WI,43.6324,-88.7373
wauregan,CT,41.7445,-71.9133
waurika,OK,34.1745,-97.9973
wausa,NE,42.4973,-97.5576
wausau,FL,30.6321,-85.5888
wausau,WI,44.93973,-89.6695
wausaukee,WI,45.3495,-87.9099
wauseon,OH,41.5668,-84.1537
wautoma,WI,44.0656,-89.2666
wauzeka,WI,43.1143,-90.9239
waveland,IN,39.902,-87.0178
waveland,MS,30.2914,-89.3837
waverley,MA,42.3876,-71.1828
waverly,AL,32.7632,-85.5144
waverly,FL,27.9769,-81.6144
waverly,GA,31.0427,-81.5697
waverly,IA,42.7748,-92.404
waverly,IL,39.587,-89.9449
waverly,KS,38.3782,-95.5982
waverly,KY,37.743,-87.8067
waverly,MN,45.0666,-93.9664
waverly,MO,39.2055,-93.5257
waverly,NE,40.9222,-96.526
waverly,NY,42.0172,-76.5333
waverly,OH,39.1264,-83.0049
waverly,PA,41.5238,-75.6906
waverly,TN,36.0997,-87.7991
waverly,VA,37.0379,-77.15895
waverly,WA,47.3427,-117.228
waverly,WV,39.3157,-81.3819
waverly hall,GA,32.6793,-84.7425
waves,NC,35.565,-75.4663
wawaka,IN,41.457,-85.4822
wawarsing,NY,41.7606,-74.3535
waxahachie,TX,32.37767,-96.8234
waxhaw,NC,34.9251,-80.7278
wayan,ID,43.0269,-111.2541
waycross,GA,31.21723,-82.357
wayland,IA,41.1449,-91.6589
wayland,KY,37.4367,-82.801
wayland,MA,42.3486,-71.3588
wayland,MI,42.6643,-85.6191
wayland,MO,40.4001,-91.5842
wayland,NY,42.5593,-77.5906
wayland,OH,41.1597,-81.07
waymart,PA,41.5703,-75.4065
wayne,IL,41.9525,-88.2536
wayne,ME,44.3493,-70.0712
wayne,MI,42.2768,-83.3758
wayne,NE,42.2304,-97.0186
wayne,NJ,40.9476,-74.2458
wayne,NY,42.4741,-77.0977
wayne,OH,41.2993,-83.4701
wayne,OK,34.9154,-97.329
wayne,PA,40.0208,-75.39532
wayne,WV,38.2258,-82.4339
wayne city,IL,38.3328,-88.5833
waynesboro,GA,33.1013,-81.9908
waynesboro,MS,31.6754,-88.6782
waynesboro,PA,39.7635,-77.5674
waynesboro,TN,35.322,-87.7395
waynesboro,VA,38.0774,-78.9035
waynesburg,KY,37.3499,-84.6655
waynesburg,OH,40.6829,-81.2659
waynesburg,PA,39.8917,-80.1795
waynesfield,OH,40.6072,-83.9585
waynesville,GA,31.2448,-81.8039
waynesville,IL,40.2437,-89.1143
waynesville,MO,37.7676,-92.2105
waynesville,NC,35.5174,-82.9816
waynesville,OH,39.5285,-84.0815
waynetown,IN,40.0858,-87.0512
waynoka,OK,36.5858,-98.8487
wayside,MS,33.269,-91.0337
wayside,TX,34.7928,-101.5471
wayside,WV,37.5937,-80.7458
wayzata,MN,44.9847,-93.5422
weare,NH,43.0714,-71.7038
weatherby,MO,39.9277,-94.2429
weatherford,OK,35.535,-98.6996
weatherford,TX,32.77995,-97.77287
weatherly,PA,40.9411,-75.8306
weatogue,CT,41.8372,-72.8253
weaubleau,MO,37.8906,-93.5419
weaver,AL,33.7563,-85.8107
weaverville,CA,40.7317,-122.9353
weaverville,NC,35.7126,-82.5491
webb,AL,31.2656,-85.2544
webb,IA,42.9502,-94.9951
webb,MS,33.9473,-90.3443
webb city,MO,37.144,-94.4727
webber,KS,39.935,-98.035
webbers falls,OK,35.5138,-95.1659
webberville,MI,42.663,-84.1701
webbville,KY,38.1634,-82.7897
weber city,VA,36.6137,-82.5618
webster,FL,28.549,-82.0805
webster,IA,41.4364,-92.1765
webster,IN,39.9119,-84.9351
webster,KY,37.9237,-86.3441
webster,MA,42.0521,-71.8486
webster,MN,44.5003,-93.3826
webster,NC,35.3462,-83.2193
webster,ND,48.3229,-98.8739
webster,NY,43.2196,-77.4616
webster,PA,40.1851,-79.8487
webster,SD,45.3151,-97.5254
webster,TX,29.5564,-95.144
webster,WI,45.874,-92.3227
webster city,IA,42.4657,-93.8262
webster springs,WV,38.4832,-80.4476
websterville,VT,44.1558,-72.4658
wedderburn,OR,42.6093,-124.3886
wedgefield,SC,33.8953,-80.498
wedowee,AL,33.3019,-85.4737
wedron,IL,41.4409,-88.7703
weed,CA,41.4226,-122.3861
weed,NM,32.8052,-105.5063
weedsport,NY,43.0489,-76.5425
weedville,PA,41.2685,-78.4952
weehawken,NJ,40.7681,-74.0208
weeksbury,KY,37.317,-82.7041
weems,VA,37.6847,-76.4313
weeping water,NE,40.8731,-96.1528
weesatche,TX,28.8472,-97.448
weidman,MI,43.6453,-85.0046
weikert,PA,40.8584,-77.2953
weimar,CA,39.0375,-120.9713
weimar,TX,29.6787,-96.755
weiner,AR,35.6291,-90.9289
weinert,TX,33.3249,-99.6664
weippe,ID,46.3807,-115.9386
weir,KS,37.2912,-94.7286
weir,MS,33.2645,-89.2804
weir,TX,30.6747,-97.5929
weirsdale,FL,28.9782,-81.8932
weirton,WV,40.4137,-80.5683
weiser,ID,44.2522,-116.9651
welaka,FL,29.4905,-81.653
welch,MN,44.603,-92.7263
welch,OK,36.902,-95.1295
welch,TX,32.9298,-102.1278
welch,WV,37.4329,-81.5846
welches,OR,45.3399,-121.9598
welcome,MD,38.4672,-77.095
welcome,MN,43.6705,-94.5886
welcome,NC,35.9029,-80.257
weld,ME,44.7016,-70.4249
welda,KS,38.1686,-95.3096
weldon,CA,35.6391,-118.2859
weldon,IA,40.8739,-93.7387
weldon,IL,40.1177,-88.7531
weldon,NC,36.4206,-77.6035
weldona,CO,40.3681,-103.9678
weleetka,OK,35.3416,-96.1136
wellborn,FL,30.1796,-82.8505
wellborn,TX,30.5334,-96.3032
wellersburg,PA,39.7299,-78.8441
wellesley,MA,42.2945,-71.2992
wellesley hills,MA,42.3106,-71.2747
wellesley island,NY,44.3213,-76.0172
wellfleet,MA,41.9289,-70.0186
wellfleet,NE,40.7988,-100.7119
wellford,SC,34.9514,-82.0927
welling,OK,35.8819,-94.8653
wellington,AL,33.8226,-85.8927
wellington,CO,40.7255,-105.0318
wellington,FL,26.6587,-80.2414
wellington,IL,40.5339,-87.6561
wellington,KS,37.2778,-97.391
wellington,KY,37.978,-83.4675
wellington,MO,39.1258,-93.9855
wellington,NV,38.8447,-119.3523
wellington,OH,41.1712,-82.2269
wellington,TX,34.8717,-100.2207
wellington,UT,39.5423,-110.735
wellman,IA,41.47,-91.84
wellman,TX,33.0473,-102.4282
wellpinit,WA,47.8697,-117.9856
wells,ME,43.3144,-70.5969
wells,MI,45.7849,-87.0734
wells,MN,43.7434,-93.7321
wells,NV,41.1116,-114.9645
wells,NY,43.4012,-74.2886
wells,TX,31.4885,-94.9399
wells,VT,43.4305,-73.2027
wells bridge,NY,42.3709,-75.2486
wells river,VT,44.1524,-72.053
wells tannery,PA,40.101,-78.1403
wellsboro,PA,41.7373,-77.308
wellsburg,IA,42.4494,-92.9398
wellsburg,NY,42.0273,-76.7723
wellsburg,WV,40.2548,-80.5961
wellston,MI,44.2133,-85.9555
wellston,OH,39.1189,-82.5485
wellston,OK,35.6757,-97.0597
wellsville,KS,38.7137,-95.0916
wellsville,MO,39.0765,-91.5645
wellsville,NY,42.1108,-77.9419
wellsville,OH,40.6171,-80.6621
wellsville,PA,40.0557,-76.9443
wellsville,UT,41.6343,-111.9317
wellton,AZ,32.6935,-114.1561
welsh,LA,30.2363,-92.819
welton,IA,41.9081,-90.5954
wenatchee,WA,47.4244,-120.3188
wendel,CA,40.3406,-120.2824
wendel,PA,40.294,-79.6866
wendell,ID,42.7579,-114.7154
wendell,MA,42.5656,-72.4009
wendell,MN,46.0562,-96.1144
wendell,NC,35.798,-78.3926
wendell depot,MA,42.5534,-72.3927
wenden,AZ,34.0422,-113.458
wendover,KY,37.1079,-83.3563
wendover,UT,40.7372,-114.0375
wenham,MA,42.6017,-70.8786
wenona,IL,41.0548,-89.0416
wenonah,NJ,39.7993,-75.1536
